year,country_name,athlete_name,medal_type,athlete_photo_url
1912,Finland,Nestori TOIVONEN,BRONZE,https://olympics.com/en/athletes/nestori-toivonen
1912,United States of America,Alfred P. LANE,GOLD,https://olympics.com/en/athletes/alfred-p-lane
1912,United States of America,Peter J. DOLFEN,SILVER,https://olympics.com/en/athletes/peter-j-dolfen
1912,Great Britain,Charles Edward STEWART,BRONZE,https://olympics.com/en/athletes/charles-edward-stewart
1912,United States of America,Alfred P. LANE,GOLD,https://olympics.com/en/athletes/alfred-p-lane
1912,Sweden,Paul PALEN,SILVER,https://olympics.com/en/athletes/paul-palen
1912,Sweden,Johan Hübner VON HOLST,BRONZE,https://olympics.com/en/athletes/johan-hubner-von-holst
1912,Sweden,G. Vilhelm CARLBERG,GOLD,https://olympics.com/en/athletes/g-vilhelm-carlberg
1912,Sweden,Johan Hübner VON HOLST,SILVER,https://olympics.com/en/athletes/johan-hubner-von-holst
1912,Sweden,Gideon ERICSSON,BRONZE,https://olympics.com/en/athletes/gideon-ericsson
1912,United States of America,Frederick S. HIRD,GOLD,https://olympics.com/en/athletes/frederick-s-hird
1912,Great Britain,William MILNE,SILVER,https://olympics.com/en/athletes/william-milne
1912,Great Britain,Harold BURT,BRONZE,https://olympics.com/en/athletes/harold-burt
1912,France,Paul René COLAS,GOLD,https://olympics.com/en/athletes/paul-rene-colas
1912,Denmark,Lars Jörgen MADSEN,SILVER,https://olympics.com/en/athletes/lars-jorgen-madsen
1912,Denmark,Niels Hansen Ditlev LARSEN,BRONZE,https://olympics.com/en/athletes/niels-hansen-ditlev-larsen
1912,United States of America,Jay Graham,GOLD,
1912,Germany,Alfred GOELDEL,SILVER,https://olympics.com/en/athletes/alfred-goeldel
1912,Russian Federation,Harry Blaus,BRONZE,
1912,France,Paul René COLAS,GOLD,https://olympics.com/en/athletes/paul-rene-colas
1912,United States of America,Carl Townsend OSBURN,SILVER,https://olympics.com/en/athletes/carl-townsend-osburn
1912,United States of America,John E. JACKSON,BRONZE,https://olympics.com/en/athletes/john-e-jackson
1912,United States of America,Jay Graham,GOLD,
1912,Germany,Alfred GOELDEL,SILVER,https://olympics.com/en/athletes/alfred-goeldel
1912,Russian Federation,Harry Blaus,BRONZE,
1912,Sweden,Carl BONDE,GOLD,https://olympics.com/en/athletes/carl-bonde
1912,Sweden,"Gustaf Adolf Boltenstern, Sr.",SILVER,
1912,Sweden,Hans VON BLIXEN-FINECKE,BRONZE,https://olympics.com/en/athletes/hans-von-blixen-finecke
1912,Italy,G. Alberto BRAGLIA,GOLD,https://olympics.com/en/athletes/g-alberto-braglia
1912,France,B. Louis SEGURA,SILVER,https://olympics.com/en/athletes/b-louis-segura
1912,Italy,Serafino MAZZAROCHI,BRONZE,https://olympics.com/en/athletes/serafino-mazzarochi
1912,Great Britain,William Duthie KINNEAR,GOLD,https://olympics.com/en/athletes/william-duthie-kinnear
1912,Belgium,Polydore VEIRMAN,SILVER,https://olympics.com/en/athletes/polydore-veirman
1912,Russian Federation,Mart Kuusik,BRONZE,
1912,Canada,Everard Burnside BUTLER,BRONZE,https://olympics.com/en/athletes/everard-burnside-butler
1912,Italy,Nedo NADI,GOLD,https://olympics.com/en/athletes/nedo-nadi
1912,Italy,Pietro SPECIALE,SILVER,https://olympics.com/en/athletes/pietro-speciale
1912,Austria,Richard VERDERBER,BRONZE,https://olympics.com/en/athletes/richard-verderber
1912,Belgium,Paul ANSPACH,GOLD,https://olympics.com/en/athletes/paul-anspach
1912,Denmark,Ivan Joseph Martin OSIIER,SILVER,https://olympics.com/en/athletes/ivan-joseph-martin-osiier
1912,Belgium,Philippe LE HARDY DE BEAULIEU,BRONZE,https://olympics.com/en/athletes/philippe-le-hardy-de-beaulieu
1912,Hungary,Jenö FUCHS,GOLD,https://olympics.com/en/athletes/jeno-fuchs
1912,Hungary,Béla BEKESSY,SILVER,https://olympics.com/en/athletes/bela-bekessy
1912,Hungary,Ervin MESZAROS,BRONZE,https://olympics.com/en/athletes/ervin-meszaros
1912,South Africa,Rudolph LEWIS,GOLD,https://olympics.com/en/athletes/rudolph-lewis
1912,Great Britain,Frederick Henry GRUBB,SILVER,https://olympics.com/en/athletes/frederick-henry-grubb
1912,United States of America,Carl Otto SCHUTTE,BRONZE,https://olympics.com/en/athletes/carl-otto-schutte
1912,Sweden,Gosta LILLIEHOOK,GOLD,https://olympics.com/en/athletes/gosta-lilliehook
1912,Sweden,Gosta ASBRINK,SILVER,https://olympics.com/en/athletes/gosta-asbrink
1912,Sweden,Georg DE LAVAL,BRONZE,https://olympics.com/en/athletes/georg-de-laval
1912,Australasia,Fanny DURACK,GOLD,https://olympics.com/en/athletes/fanny-durack
1912,Australasia,Mina Wylie,SILVER,
1912,Great Britain,Jennie FLETCHER,BRONZE,https://olympics.com/en/athletes/jennie-fletcher
1912,Canada,George Ritchie HODGSON,GOLD,https://olympics.com/en/athletes/george-ritchie-hodgson
1912,Great Britain,John Gatenby HATFIELD,SILVER,https://olympics.com/en/athletes/john-gatenby-hatfield
1912,Australasia,Harold H. HARDWICK,BRONZE,https://olympics.com/en/athletes/harold-h-hardwick
1912,Germany,Walter BATHE,GOLD,https://olympics.com/en/athletes/walter-bathe
1912,Germany,Willy LÜTZOW,SILVER,https://olympics.com/en/athletes/willy-lutzow
1912,Germany,Kurt Paul MALISCH,BRONZE,https://olympics.com/en/athletes/kurt-paul-malisch
1912,United States of America,Duke Paoa KAHANAMOKU,GOLD,https://olympics.com/en/athletes/duke-paoa-kahanamoku
1912,Australasia,Cecil HEALY,SILVER,https://olympics.com/en/athletes/cecil-healy
1912,United States of America,Kenneth HUSZAGH,BRONZE,https://olympics.com/en/athletes/kenneth-huszagh
1912,United States of America,Harry J. HEBNER,GOLD,https://olympics.com/en/athletes/harry-j-hebner
1912,Germany,Otto FAHR,SILVER,https://olympics.com/en/athletes/otto-fahr
1912,Germany,Paul KELLNER,BRONZE,https://olympics.com/en/athletes/paul-kellner
1912,Germany,Walter BATHE,GOLD,https://olympics.com/en/athletes/walter-bathe
1912,Sweden,Tor HENNING,SILVER,https://olympics.com/en/athletes/tor-henning
1912,Great Britain,Percy COURTMAN,BRONZE,https://olympics.com/en/athletes/percy-courtman
1912,Canada,George Ritchie HODGSON,GOLD,https://olympics.com/en/athletes/george-ritchie-hodgson
1912,Great Britain,John Gatenby HATFIELD,SILVER,https://olympics.com/en/athletes/john-gatenby-hatfield
1912,Australasia,Harold H. HARDWICK,BRONZE,https://olympics.com/en/athletes/harold-h-hardwick
1908,France,Gaston ALIBERT,GOLD,https://olympics.com/en/athletes/gaston-alibert
1908,France,Alexandre LIPPMANN,SILVER,https://olympics.com/en/athletes/alexandre-lippmann
1908,France,Eugène Victor OLIVIER,BRONZE,https://olympics.com/en/athletes/eugene-victor-olivier
1908,Hungary,Jenö FUCHS,GOLD,https://olympics.com/en/athletes/jeno-fuchs
1908,Hungary,Béla ZULAWSKY,SILVER,https://olympics.com/en/athletes/bela-zulawsky
1908,Bohemia,"Vilém GOPPOLD Z LOBSDORFU, SR.",BRONZE,https://olympics.com/en/athletes/vilem-goppold-z-lobsdorfu-sr
1908,Great Britain,Stanley Vivian BACON,GOLD,https://olympics.com/en/athletes/stanley-vivian-bacon
1908,Great Britain,George B. VAN DAMEN,SILVER,https://olympics.com/en/athletes/george-b-van-damen
1908,Great Britain,Fred Beck,BRONZE,
1908,Italy,Enrico PORRO,GOLD,https://olympics.com/en/athletes/enrico-porro
1908,Russian Federation,Nikolay Orlov,SILVER,
1908,Finland,Arvid LINDEN,BRONZE,https://olympics.com/en/athletes/arvid-linden
1908,Sweden,Frithiof M. MARTENSSON,GOLD,https://olympics.com/en/athletes/frithiof-m-martensson
1908,Sweden,Mauritz ANDERSSON,SILVER,https://olympics.com/en/athletes/mauritz-andersson
1908,Denmark,Anders HARTINGTON-ANDERSEN,BRONZE,https://olympics.com/en/athletes/anders-hartington-andersen
1908,Great Britain,George B. VAN DAMEN,GOLD,https://olympics.com/en/athletes/george-b-van-damen
1908,Great Britain,William Wood,SILVER,
1908,Great Britain,Arthur Gingell,BRONZE,
1908,United States of America,George Stuart DOLE,GOLD,https://olympics.com/en/athletes/george-stuart-dole
1908,Great Britain,John Slim,SILVER,
1908,Great Britain,William MCKIE,BRONZE,https://olympics.com/en/athletes/william-mckie
1908,Hungary,Richard WEISZ,GOLD,https://olympics.com/en/athletes/richard-weisz
1908,Russian Federation,Aleksandr Petrov,SILVER,
1908,Denmark,Sören Marius JENSEN,BRONZE,https://olympics.com/en/athletes/soren-marius-jensen
1908,United States of America,George Nicholas MEHNERT,GOLD,https://olympics.com/en/athletes/george-nicholas-mehnert
1908,Great Britain,William J. PRESS,SILVER,https://olympics.com/en/athletes/william-j-press
1908,Canada,Aubert COTE,BRONZE,https://olympics.com/en/athletes/aubert-cote
1908,Finland,Werner WECKMAN,GOLD,https://olympics.com/en/athletes/werner-weckman
1908,Finland,Yrjö Saarela,SILVER,
1908,Denmark,Carl Marinus JENSEN,BRONZE,https://olympics.com/en/athletes/carl-marinus-jensen
1908,Great Britain,"Con O'Kelly, Sr.",GOLD,
1908,Norway,Jacob Gundersen,SILVER,
1908,Great Britain,Ned Barrett,BRONZE,
1908,United States of America,Jay GOULD,GOLD,https://olympics.com/en/athletes/jay-gould
1908,Great Britain,Eustace Hamilton MILES,SILVER,https://olympics.com/en/athletes/eustace-hamilton-miles
1908,Great Britain,Neville Stephen LYTTON,BRONZE,https://olympics.com/en/athletes/neville-stephen-lytton
1908,Great Britain,George Whiteside HILLYARD,GOLD,https://olympics.com/en/athletes/george-whiteside-hillyard
1908,Great Britain,Reginald Frank DOHERTY,GOLD,https://olympics.com/en/athletes/reginald-frank-doherty
1908,Great Britain,Josiah George RITCHIE,SILVER,https://olympics.com/en/athletes/josiah-george-ritchie
1908,Great Britain,James Cecil PARKE,SILVER,https://olympics.com/en/athletes/james-cecil-parke
1908,Great Britain,Clement Haughton Langston CAZALET,BRONZE,https://olympics.com/en/athletes/clement-haughton-langston-cazalet
1908,Great Britain,Charles Percy DIXON,BRONZE,https://olympics.com/en/athletes/charles-percy-dixon
1908,Great Britain,Josiah George RITCHIE,GOLD,https://olympics.com/en/athletes/josiah-george-ritchie
1908,Germany,Otto FROITZHEIM,SILVER,https://olympics.com/en/athletes/otto-froitzheim
1908,Great Britain,Wilberforce Vaughan EAVES,BRONZE,https://olympics.com/en/athletes/wilberforce-vaughan-eaves
1908,Great Britain,Arthur Wentworth GORE,GOLD,https://olympics.com/en/athletes/arthur-wentworth-gore
1908,Great Britain,Herbert Roper BARRETT,GOLD,https://olympics.com/en/athletes/herbert-roper-barrett
1908,Great Britain,George Mievillle SIMOND,SILVER,https://olympics.com/en/athletes/george-mievillle-simond
1908,Great Britain,George Aristedes CARIDIA,SILVER,https://olympics.com/en/athletes/george-aristedes-caridia
1908,Sweden,Gunnar SETTERWALL,BRONZE,https://olympics.com/en/athletes/gunnar-setterwall
1908,Sweden,Wollmar BOSTRÖM,BRONZE,https://olympics.com/en/athletes/wollmar-bostrom
1908,Great Britain,Arthur Wentworth GORE,GOLD,https://olympics.com/en/athletes/arthur-wentworth-gore
1908,Great Britain,George Aristedes CARIDIA,SILVER,https://olympics.com/en/athletes/george-aristedes-caridia
1908,Great Britain,Josiah George RITCHIE,BRONZE,https://olympics.com/en/athletes/josiah-george-ritchie
1908,Great Britain,Dorothy Katherine CHAMBERS,GOLD,https://olympics.com/en/athletes/dorothy-katherine-chambers
1908,Great Britain,Penelope Dora Harvey BOOTHBY,SILVER,https://olympics.com/en/athletes/penelope-dora-harvey-boothby
1908,Great Britain,Ruth Joan WINCH,BRONZE,https://olympics.com/en/athletes/ruth-joan-winch
1908,Great Britain,Arthur Wentworth GORE,GOLD,https://olympics.com/en/athletes/arthur-wentworth-gore
1908,Great Britain,Herbert Roper BARRETT,GOLD,https://olympics.com/en/athletes/herbert-roper-barrett
1908,Great Britain,George Mievillle SIMOND,SILVER,https://olympics.com/en/athletes/george-mievillle-simond
1908,Great Britain,George Aristedes CARIDIA,SILVER,https://olympics.com/en/athletes/george-aristedes-caridia
1908,Sweden,Gunnar SETTERWALL,BRONZE,https://olympics.com/en/athletes/gunnar-setterwall
1908,Sweden,Wollmar BOSTRÖM,BRONZE,https://olympics.com/en/athletes/wollmar-bostrom
1908,Great Britain,John Reginald Keith FENNING,GOLD,https://olympics.com/en/athletes/john-reginald-keith-fenning
1908,Great Britain,Gordon Lindsay THOMSON,GOLD,https://olympics.com/en/athletes/gordon-lindsay-thomson
1908,Great Britain,George Eric FAIRBAIRN,SILVER,https://olympics.com/en/athletes/george-eric-fairbairn
1908,Great Britain,Philip VERDON,SILVER,https://olympics.com/en/athletes/philip-verdon
1908,Canada,Frederick Toms,BRONZE,
1908,Canada,Norway Jackes,BRONZE,
1908,Germany,Martin STAHNKE,BRONZE,https://olympics.com/en/athletes/martin-stahnke
1908,Germany,Willy Düskow,BRONZE,
1908,Great Britain,Harry Thomas BLACKSTAFFE,GOLD,https://olympics.com/en/athletes/harry-thomas-blackstaffe
1908,Great Britain,Alexander MCCULLOCH,SILVER,https://olympics.com/en/athletes/alexander-mcculloch
1908,Hungary,Károly LEVICZKY,BRONZE,https://olympics.com/en/athletes/karoly-leviczky
1908,Germany,Bernhard VON GAZA,BRONZE,https://olympics.com/en/athletes/bernhard-von-gaza
1908,Great Britain,William DOD,GOLD,https://olympics.com/en/athletes/william-dod
1908,Great Britain,Reginald Brooks-King,SILVER,
1908,United States of America,Henry Barber RICHARDSON,BRONZE,https://olympics.com/en/athletes/henry-barber-richardson
1908,Great Britain,Sybil Fenton Quenni NEWALL,GOLD,https://olympics.com/en/athletes/sybil-fenton-quenni-newall
1908,Great Britain,Charlotte DOD,SILVER,https://olympics.com/en/athletes/charlotte-dod
1908,Great Britain,Beatrice Hill-Lowe,BRONZE,
1908,France,Eugène Grisot,GOLD,
1908,France,Louis VERNET,SILVER,https://olympics.com/en/athletes/louis-vernet
1908,France,Gustave CABARET,BRONZE,https://olympics.com/en/athletes/gustave-cabaret
1908,Canada,Walter Henry EWING,GOLD,https://olympics.com/en/athletes/walter-henry-ewing
1908,Canada,George BEATTIE,SILVER,https://olympics.com/en/athletes/george-beattie
1908,Great Britain,Alexander MAUNDER,BRONZE,https://olympics.com/en/athletes/alexander-maunder
1908,Greece,Anastasios METAXAS,BRONZE,https://olympics.com/en/athletes/anastasios-metaxas
1908,Belgium,Paul VAN ASBROECK,GOLD,https://olympics.com/en/athletes/paul-van-asbroeck
1908,Belgium,Réginald STORMS,SILVER,https://olympics.com/en/athletes/reginald-storms
1908,United States of America,James Edward GORMAN,BRONZE,https://olympics.com/en/athletes/james-edward-gorman
1908,Great Britain,William Kensett STYLES,GOLD,https://olympics.com/en/athletes/william-kensett-styles
1908,Great Britain,Harold I. HAWKINS,SILVER,https://olympics.com/en/athletes/harold-i-hawkins
1908,Great Britain,Edward John AMOORE,BRONZE,https://olympics.com/en/athletes/edward-john-amoore
1908,Sweden,Oscar SWAHN,GOLD,https://olympics.com/en/athletes/oscar-swahn
1908,Great Britain,Ted RANKEN,SILVER,https://olympics.com/en/athletes/ted-ranken
1908,Great Britain,Alexander Elliott ROGERS,BRONZE,https://olympics.com/en/athletes/alexander-elliott-rogers
1908,Great Britain,Arthur Ashton CARNELL,GOLD,https://olympics.com/en/athletes/arthur-ashton-carnell
1908,Great Britain,Harry Robinson HUMBY,SILVER,https://olympics.com/en/athletes/harry-robinson-humby
1908,Great Britain,George BARNES,BRONZE,https://olympics.com/en/athletes/george-barnes
1908,Norway,Albert HELGERUD,GOLD,https://olympics.com/en/athletes/albert-helgerud
1908,United States of America,Harry Simon,SILVER,
1908,Norway,Ole Andreas SAETHER,BRONZE,https://olympics.com/en/athletes/ole-andreas-saether
1908,United States of America,Walter WINANS,GOLD,https://olympics.com/en/athletes/walter-winans
1908,Great Britain,Ted RANKEN,SILVER,https://olympics.com/en/athletes/ted-ranken
1908,Sweden,Oscar SWAHN,BRONZE,https://olympics.com/en/athletes/oscar-swahn
1908,Great Britain,Joshua Millner,GOLD,
1908,United States of America,Kellog Kennon Venable CASEY,SILVER,https://olympics.com/en/athletes/kellog-kennon-venable-casey
1908,Great Britain,Maurice BLOOD,BRONZE,https://olympics.com/en/athletes/maurice-blood
1908,Great Britain,John Francis FLEMING,GOLD,https://olympics.com/en/athletes/john-francis-fleming
1908,Great Britain,Maurice Matthews,SILVER,
1908,Great Britain,William B. MARSDEN,BRONZE,https://olympics.com/en/athletes/william-b-marsden
1908,Great Britain,Ben Jones,GOLD,
1908,France,Maurice SCHILLES,SILVER,https://olympics.com/en/athletes/maurice-schilles
1908,France,André AUFFRAY,BRONZE,https://olympics.com/en/athletes/andre-auffray
1908,Great Britain,Victor Louis JOHNSON,GOLD,https://olympics.com/en/athletes/victor-louis-johnson
1908,France,Emile DEMANGEL,SILVER,https://olympics.com/en/athletes/emile-demangel
1908,Germany,Karl NEUMER,BRONZE,https://olympics.com/en/athletes/karl-neumer
1908,France,Maurice SCHILLES,GOLD,https://olympics.com/en/athletes/maurice-schilles
1908,France,André AUFFRAY,GOLD,https://olympics.com/en/athletes/andre-auffray
1908,Great Britain,Frederick G. HAMLIN,SILVER,https://olympics.com/en/athletes/frederick-g-hamlin
1908,Great Britain,Horace Thomas JOHNSON,SILVER,https://olympics.com/en/athletes/horace-thomas-johnson
1908,Great Britain,Charlie Brooks,BRONZE,
1908,Great Britain,William Isaacs,BRONZE,
1908,Great Britain,Clarence Brickwood KINGSBURY,GOLD,https://olympics.com/en/athletes/clarence-brickwood-kingsbury
1908,Great Britain,Ben Jones,SILVER,
1908,Belgium,Joseph Werbrouck,BRONZE,
1908,Great Britain,Charles Henry BARTLETT,GOLD,https://olympics.com/en/athletes/charles-henry-bartlett
1908,Great Britain,Charles Denny,SILVER,
1908,France,Octave LAPIZE,BRONZE,https://olympics.com/en/athletes/octave-lapize
1908,United States of America,Martin SHERIDAN,GOLD,https://olympics.com/en/athletes/martin-sheridan
1908,United States of America,Bill Horr,SILVER,
1908,Finland,Werner JÄRVINEN,BRONZE,https://olympics.com/en/athletes/werner-jarvinen
1908,United States of America,Ray EWRY,GOLD,https://olympics.com/en/athletes/ray-ewry
1908,Greece,Kostas Tsiklitiras,SILVER,
1908,United States of America,Martin SHERIDAN,BRONZE,https://olympics.com/en/athletes/martin-sheridan
1908,Great Britain,George Edward LARNER,GOLD,https://olympics.com/en/athletes/george-edward-larner
1908,Great Britain,Ernie Webb,SILVER,
1908,Great Britain,Edward Adams SPENCER,BRONZE,https://olympics.com/en/athletes/edward-adams-spencer
1908,Great Britain,Timoty J. AHEARNE,GOLD,https://olympics.com/en/athletes/timoty-j-ahearne
1908,Canada,J.Garfield MACDONALD,SILVER,https://olympics.com/en/athletes/j-garfield-macdonald
1908,Norway,Edvard LARSEN,BRONZE,https://olympics.com/en/athletes/edvard-larsen
1908,United States of America,John Joseph FLANAGAN,GOLD,https://olympics.com/en/athletes/john-joseph-flanagan
1908,United States of America,Matt McGrath,SILVER,
1908,Canada,Con Walsh,BRONZE,
1908,United States of America,Harry Franklin PORTER,GOLD,https://olympics.com/en/athletes/harry-franklin-porter
1908,Great Britain,Cornelius LEAHY,SILVER,https://olympics.com/en/athletes/cornelius-leahy
1908,Hungary,Istvan SOMODY,SILVER,https://olympics.com/en/athletes/istvan-somody
1908,France,Géo André,SILVER,
1908,Great Britain,Wyndham HALSWELLE,GOLD,https://olympics.com/en/athletes/wyndham-halswelle
1908,United States of America,Martin SHERIDAN,GOLD,https://olympics.com/en/athletes/martin-sheridan
1908,United States of America,Merritt Hayward GIFFIN,SILVER,https://olympics.com/en/athletes/merritt-hayward-giffin
1908,United States of America,Bill Horr,BRONZE,
1908,United States of America,Melvin SHEPPARD,GOLD,https://olympics.com/en/athletes/melvin-sheppard
1908,Great Britain,Harold WILSON,SILVER,https://olympics.com/en/athletes/harold-wilson
1908,Great Britain,Norman HALLOWS,BRONZE,https://olympics.com/en/athletes/norman-hallows
1908,Sweden,Eric LEMMING,GOLD,https://olympics.com/en/athletes/eric-lemming
1908,Greece,Mikhail Dorizas,SILVER,
1908,Norway,Arne HALSE,BRONZE,https://olympics.com/en/athletes/arne-halse
1908,United States of America,Alfred Carleten GILBERT,GOLD,https://olympics.com/en/athletes/alfred-carleten-gilbert
1908,United States of America,Ed Cook,GOLD,
1908,United States of America,Clare Jacobs,BRONZE,
1908,Sweden,Bruno SÖDERSTRÖM,BRONZE,https://olympics.com/en/athletes/bruno-soderstrom
1908,Canada,Edward Blake ARCHIBALD,BRONZE,https://olympics.com/en/athletes/edward-blake-archibald
1908,South Africa,Reggie Walker,GOLD,
1908,United States of America,James Rector,SILVER,
1908,Canada,Robert KERR,BRONZE,https://olympics.com/en/athletes/robert-kerr
1908,Sweden,Eric LEMMING,GOLD,https://olympics.com/en/athletes/eric-lemming
1908,Norway,Arne HALSE,SILVER,https://olympics.com/en/athletes/arne-halse
1908,Sweden,Otto NILSSON,BRONZE,https://olympics.com/en/athletes/otto-nilsson
1908,United States of America,John Joseph HAYES,GOLD,https://olympics.com/en/athletes/john-joseph-hayes
1908,South Africa,Charles A. HEFFERON,SILVER,https://olympics.com/en/athletes/charles-a-hefferon
1908,United States of America,Joe Forshaw,BRONZE,
1908,United States of America,Charles Joseph BACON,GOLD,https://olympics.com/en/athletes/charles-joseph-bacon
1908,United States of America,Harry HILLMAN,SILVER,https://olympics.com/en/athletes/harry-hillman
1908,Great Britain,Jimmy Tremeer,BRONZE,
1908,Great Britain,Arthur RUSSELL,GOLD,https://olympics.com/en/athletes/arthur-russell
1908,Great Britain,Arthur James ROBERTSON,SILVER,https://olympics.com/en/athletes/arthur-james-robertson
1908,United States of America,John Lincoln EISELE,BRONZE,https://olympics.com/en/athletes/john-lincoln-eisele
1908,Great Britain,Emil Robert VOIGT,GOLD,https://olympics.com/en/athletes/emil-robert-voigt
1908,Great Britain,Edward OWEN,SILVER,https://olympics.com/en/athletes/edward-owen
1908,Sweden,Johan Fritiof SVANBERG,BRONZE,https://olympics.com/en/athletes/johan-fritiof-svanberg
1908,United States of America,Ray EWRY,GOLD,https://olympics.com/en/athletes/ray-ewry
1908,United States of America,John BILLER,SILVER,https://olympics.com/en/athletes/john-biller
1908,Greece,Kostas Tsiklitiras,SILVER,
1908,Canada,Robert KERR,GOLD,https://olympics.com/en/athletes/robert-kerr
1908,United States of America,Robert CLOUGHEN,SILVER,https://olympics.com/en/athletes/robert-cloughen
1908,United States of America,John Nathaniel CARTMELL,BRONZE,https://olympics.com/en/athletes/john-nathaniel-cartmell
1908,United States of America,Ralph ROSE,GOLD,https://olympics.com/en/athletes/ralph-rose
1908,Great Britain,Dennis HORGAN,SILVER,https://olympics.com/en/athletes/dennis-horgan
1908,United States of America,John Carlyle GARRELS,BRONZE,https://olympics.com/en/athletes/john-carlyle-garrels
1908,United States of America,Francis C. IRONS,GOLD,https://olympics.com/en/athletes/francis-c-irons
1908,United States of America,Dan Kelly,SILVER,
1908,Canada,Cal Bricker,BRONZE,
1908,United States of America,Forrest SMITHSON,GOLD,https://olympics.com/en/athletes/forrest-smithson
1908,United States of America,John Carlyle GARRELS,SILVER,https://olympics.com/en/athletes/john-carlyle-garrels
1908,United States of America,Arthur SHAW,BRONZE,https://olympics.com/en/athletes/arthur-shaw
1908,United States of America,Melvin SHEPPARD,GOLD,https://olympics.com/en/athletes/melvin-sheppard
1908,Italy,Emilio LUNGHI,SILVER,https://olympics.com/en/athletes/emilio-lunghi
1908,Germany,Hans BRAUN,BRONZE,https://olympics.com/en/athletes/hans-braun
1908,Great Britain,George Edward LARNER,GOLD,https://olympics.com/en/athletes/george-edward-larner
1908,Great Britain,Ernie Webb,SILVER,
1908,Australasia,Harry Kerr,BRONZE,
1908,Italy,G. Alberto BRAGLIA,GOLD,https://olympics.com/en/athletes/g-alberto-braglia
1908,Great Britain,Walter Tysall,SILVER,
1908,France,B. Louis SEGURA,BRONZE,https://olympics.com/en/athletes/b-louis-segura
1908,Great Britain,Henry TAYLOR,GOLD,https://olympics.com/en/athletes/henry-taylor
1908,Australasia,Frank DE BEAUREPAIRE,SILVER,https://olympics.com/en/athletes/frank-de-beaurepaire
1908,Austria,Otto SCHEFF,BRONZE,https://olympics.com/en/athletes/otto-scheff
1908,Great Britain,Fred Holman,GOLD,
1908,Great Britain,William Walter ROBINSON,SILVER,https://olympics.com/en/athletes/william-walter-robinson
1908,Sweden,Pontus HANSSON,BRONZE,https://olympics.com/en/athletes/pontus-hansson
1908,Great Britain,Henry TAYLOR,GOLD,https://olympics.com/en/athletes/henry-taylor
1908,Great Britain,Thomas Sidney BATTERSBY,SILVER,https://olympics.com/en/athletes/thomas-sidney-battersby
1908,Australasia,Frank DE BEAUREPAIRE,BRONZE,https://olympics.com/en/athletes/frank-de-beaurepaire
1908,Germany,Arno BIEBERSTEIN,GOLD,https://olympics.com/en/athletes/arno-bieberstein
1908,Denmark,Hans Peter Ludwig DAM,SILVER,https://olympics.com/en/athletes/hans-peter-ludwig-dam
1908,Great Britain,Herbert Nickall HARESNAPE,BRONZE,https://olympics.com/en/athletes/herbert-nickall-haresnape
1908,United States of America,Charles DANIELS,GOLD,https://olympics.com/en/athletes/charles-daniels
1908,Hungary,Zoltan HALMAY,SILVER,https://olympics.com/en/athletes/zoltan-halmay
1908,Sweden,Harald S.A. JULIN,BRONZE,https://olympics.com/en/athletes/harald-s-a-julin
1908,Great Britain,John William Henry T. DOUGLAS,GOLD,https://olympics.com/en/athletes/john-william-henry-t-douglas
1908,Australasia,Snowy Baker,SILVER,
1908,Great Britain,William PHILO,BRONZE,https://olympics.com/en/athletes/william-philo
1908,Great Britain,Richard Kenneth GUNN,GOLD,https://olympics.com/en/athletes/richard-kenneth-gunn
1908,Great Britain,Charlie Morris,SILVER,
1908,Great Britain,Hugh RODDIN,BRONZE,https://olympics.com/en/athletes/hugh-roddin
1908,Great Britain,Frederick GRACE,GOLD,https://olympics.com/en/athletes/frederick-grace
1908,Great Britain,Fred Spiller,SILVER,
1908,Great Britain,Harry H. JOHNSON,BRONZE,https://olympics.com/en/athletes/harry-h-johnson
1908,Great Britain,Harry Thomas,GOLD,
1908,Great Britain,John CONDON,SILVER,https://olympics.com/en/athletes/john-condon
1908,Great Britain,Wally Webb,BRONZE,
1908,Great Britain,Albert Leonard OLDMAN,GOLD,https://olympics.com/en/athletes/albert-leonard-oldman
1908,Great Britain,Sid Evans,SILVER,
1908,Great Britain,Frank Parks,BRONZE,
1908,Sweden,Hjalmar JOHANSSON,GOLD,https://olympics.com/en/athletes/hjalmar-johansson
1908,Sweden,Karl MALMSTRÖM,SILVER,https://olympics.com/en/athletes/karl-malmstrom
1908,Sweden,Arvid SPANGBERG,BRONZE,https://olympics.com/en/athletes/arvid-spangberg
1908,Germany,Albert ZÜRNER,GOLD,https://olympics.com/en/athletes/albert-zurner
1908,Germany,Kurt BEHRENS,SILVER,https://olympics.com/en/athletes/kurt-behrens
1908,United States of America,George William GAIDZIK,BRONZE,https://olympics.com/en/athletes/george-william-gaidzik
1908,Germany,Gottlob WALZ,BRONZE,https://olympics.com/en/athletes/gottlob-walz
1908,Russian Federation,Nikolay Kolomenkin,GOLD,
1908,Great Britain,Arthur CUMMING,SILVER,https://olympics.com/en/athletes/arthur-cumming
1908,Great Britain,George Norman Ernest HALL-SAY,BRONZE,https://olympics.com/en/athletes/george-norman-ernest-hall-say
1908,Great Britain,Florence SYERS,GOLD,https://olympics.com/en/athletes/florence-syers
1908,Germany,Else RENDSCHMIDT,SILVER,https://olympics.com/en/athletes/else-rendschmidt
1908,Great Britain,Dorothy GREENHOUGH-SMITH,BRONZE,https://olympics.com/en/athletes/dorothy-greenhough-smith
