country_name,country_3_letter_code,slug_game,year,medal_type,count_medals
Sweden,SWE,helsinki-1952,1952,BRONZE,10
Sweden,SWE,oslo-1952,1952,BRONZE,4
Sweden,SWE,helsinki-1952,1952,GOLD,12
Sweden,SWE,helsinki-1952,1952,SILVER,11
Sweden,SWE,cortina-d-ampezzo-1956,1956,BRONZE,4
Sweden,SWE,melbourne-1956,1956,BRONZE,6
Sweden,SWE,cortina-d-ampezzo-1956,1956,GOLD,2
Sweden,SWE,melbourne-1956,1956,GOLD,5
Sweden,SWE,cortina-d-ampezzo-1956,1956,SILVER,4
Sweden,SWE,melbourne-1956,1956,SILVER,5
Sweden,SWE,rome-1960,1960,BRONZE,3
Sweden,SWE,squaw-valley-1960,1960,BRONZE,2
Sweden,SWE,rome-1960,1960,GOLD,1
Sweden,SWE,squaw-valley-1960,1960,GOLD,3
Sweden,SWE,rome-1960,1960,SILVER,2
Sweden,SWE,squaw-valley-1960,1960,SILVER,2
Sweden,SWE,innsbruck-1964,1964,BRONZE,1
Sweden,SWE,tokyo-1964,1964,BRONZE,4
Sweden,SWE,innsbruck-1964,1964,GOLD,3
Sweden,SWE,tokyo-1964,1964,GOLD,2
Sweden,SWE,innsbruck-1964,1964,SILVER,3
Sweden,SWE,tokyo-1964,1964,SILVER,2
Sweden,SWE,grenoble-1968,1968,BRONZE,3
Sweden,SWE,mexico-city-1968,1968,BRONZE,1
Sweden,SWE,grenoble-1968,1968,GOLD,3
Sweden,SWE,mexico-city-1968,1968,GOLD,2
Sweden,SWE,grenoble-1968,1968,SILVER,2
Sweden,SWE,mexico-city-1968,1968,SILVER,1
Sweden,SWE,munich-1972,1972,BRONZE,6
Sweden,SWE,sapporo-1972,1972,BRONZE,2
Sweden,SWE,munich-1972,1972,GOLD,4
Sweden,SWE,sapporo-1972,1972,GOLD,1
Sweden,SWE,munich-1972,1972,SILVER,6
Sweden,SWE,sapporo-1972,1972,SILVER,1
Sweden,SWE,innsbruck-1976,1976,BRONZE,2
Sweden,SWE,montreal-1976,1976,GOLD,4
Sweden,SWE,montreal-1976,1976,SILVER,1
Sweden,SWE,lake-placid-1980,1980,BRONZE,1
Sweden,SWE,moscow-1980,1980,BRONZE,6
Sweden,SWE,lake-placid-1980,1980,GOLD,3
Sweden,SWE,moscow-1980,1980,GOLD,3
Sweden,SWE,moscow-1980,1980,SILVER,3
Sweden,SWE,los-angeles-1984,1984,BRONZE,6
Sweden,SWE,sarajevo-1984,1984,BRONZE,2
Sweden,SWE,los-angeles-1984,1984,GOLD,2
Sweden,SWE,sarajevo-1984,1984,GOLD,4
Sweden,SWE,los-angeles-1984,1984,SILVER,11
Sweden,SWE,sarajevo-1984,1984,SILVER,2
Sweden,SWE,calgary-1988,1988,BRONZE,2
Sweden,SWE,seoul-1988,1988,BRONZE,7
Sweden,SWE,calgary-1988,1988,GOLD,4
Sweden,SWE,seoul-1988,1988,SILVER,4
Sweden,SWE,albertville-1992,1992,BRONZE,3
Sweden,SWE,barcelona-1992,1992,BRONZE,4
Sweden,SWE,albertville-1992,1992,GOLD,1
Sweden,SWE,barcelona-1992,1992,GOLD,1
Sweden,SWE,barcelona-1992,1992,SILVER,7
Sweden,SWE,lillehammer-1994,1994,GOLD,2
Sweden,SWE,lillehammer-1994,1994,SILVER,1
Sweden,SWE,atlanta-1996,1996,BRONZE,2
Sweden,SWE,atlanta-1996,1996,GOLD,2
Sweden,SWE,atlanta-1996,1996,SILVER,4
Sweden,SWE,nagano-1998,1998,BRONZE,1
Sweden,SWE,nagano-1998,1998,SILVER,2
Sweden,SWE,sydney-2000,2000,BRONZE,3
Sweden,SWE,sydney-2000,2000,GOLD,4
Sweden,SWE,sydney-2000,2000,SILVER,5
Sweden,SWE,salt-lake-city-2002,2002,BRONZE,5
Sweden,SWE,salt-lake-city-2002,2002,SILVER,2
Sweden,SWE,athens-2004,2004,BRONZE,1
Sweden,SWE,athens-2004,2004,GOLD,4
Sweden,SWE,athens-2004,2004,SILVER,2
Sweden,SWE,turin-2006,2006,BRONZE,5
Sweden,SWE,turin-2006,2006,GOLD,7
Sweden,SWE,turin-2006,2006,SILVER,2
Sweden,SWE,beijing-2008,2008,BRONZE,1
Sweden,SWE,beijing-2008,2008,SILVER,4
Sweden,SWE,vancouver-2010,2010,BRONZE,4
Sweden,SWE,vancouver-2010,2010,GOLD,5
Sweden,SWE,vancouver-2010,2010,SILVER,2
Sweden,SWE,london-2012,2012,BRONZE,3
Sweden,SWE,london-2012,2012,GOLD,1
Sweden,SWE,london-2012,2012,SILVER,4
Sweden,SWE,sochi-2014,2014,BRONZE,6
Sweden,SWE,sochi-2014,2014,GOLD,2
Sweden,SWE,sochi-2014,2014,SILVER,7
Sweden,SWE,rio-2016,2016,BRONZE,3
Sweden,SWE,rio-2016,2016,GOLD,2
Sweden,SWE,rio-2016,2016,SILVER,6
Sweden,SWE,pyeongchang-2018,2018,BRONZE,1
Sweden,SWE,pyeongchang-2018,2018,GOLD,7
Sweden,SWE,pyeongchang-2018,2018,SILVER,6
Sweden,SWE,tokyo-2020,2020,GOLD,3
Sweden,SWE,tokyo-2020,2020,SILVER,6
Sweden,SWE,beijing-2022,2022,BRONZE,5
Sweden,SWE,beijing-2022,2022,GOLD,8
Sweden,SWE,beijing-2022,2022,SILVER,5
Switzerland,SUI,athens-1896,1896,GOLD,1
Switzerland,SUI,athens-1896,1896,SILVER,2
Switzerland,SUI,paris-1900,1900,BRONZE,1
Switzerland,SUI,paris-1900,1900,GOLD,6
Switzerland,SUI,paris-1900,1900,SILVER,2
Switzerland,SUI,st-louis-1904,1904,BRONZE,2
Switzerland,SUI,st-louis-1904,1904,GOLD,1
Switzerland,SUI,antwerp-1920,1920,BRONZE,7
Switzerland,SUI,antwerp-1920,1920,GOLD,2
Switzerland,SUI,antwerp-1920,1920,SILVER,2
Switzerland,SUI,chamonix-1924,1924,BRONZE,1
Switzerland,SUI,paris-1924,1924,BRONZE,10
Switzerland,SUI,chamonix-1924,1924,GOLD,2
Switzerland,SUI,paris-1924,1924,GOLD,7
Switzerland,SUI,paris-1924,1924,SILVER,8
Switzerland,SUI,amsterdam-1928,1928,BRONZE,4
Switzerland,SUI,st-moritz-1928,1928,BRONZE,1
Switzerland,SUI,amsterdam-1928,1928,GOLD,7
Switzerland,SUI,amsterdam-1928,1928,SILVER,4
Switzerland,SUI,lake-placid-1932,1932,SILVER,1
Switzerland,SUI,los-angeles-1932,1932,SILVER,1
Switzerland,SUI,berlin-1936,1936,BRONZE,5
Switzerland,SUI,berlin-1936,1936,GOLD,1
Switzerland,SUI,garmisch-partenkirchen-1936,1936,GOLD,1
Switzerland,SUI,berlin-1936,1936,SILVER,9
Switzerland,SUI,garmisch-partenkirchen-1936,1936,SILVER,2
Switzerland,SUI,london-1948,1948,BRONZE,5
Switzerland,SUI,st-moritz-1948,1948,BRONZE,3
Switzerland,SUI,london-1948,1948,GOLD,5
Switzerland,SUI,st-moritz-1948,1948,GOLD,3
Switzerland,SUI,london-1948,1948,SILVER,10
Switzerland,SUI,st-moritz-1948,1948,SILVER,4
Switzerland,SUI,helsinki-1952,1952,BRONZE,6
Switzerland,SUI,oslo-1952,1952,BRONZE,2
Switzerland,SUI,helsinki-1952,1952,GOLD,2
Switzerland,SUI,helsinki-1952,1952,SILVER,6
Switzerland,SUI,cortina-d-ampezzo-1956,1956,BRONZE,1
Switzerland,SUI,cortina-d-ampezzo-1956,1956,GOLD,3
Switzerland,SUI,cortina-d-ampezzo-1956,1956,SILVER,2
Switzerland,SUI,rome-1960,1960,BRONZE,3
Switzerland,SUI,squaw-valley-1960,1960,GOLD,2
Switzerland,SUI,rome-1960,1960,SILVER,3
Switzerland,SUI,tokyo-1964,1964,BRONZE,1
Switzerland,SUI,tokyo-1964,1964,GOLD,1
Switzerland,SUI,tokyo-1964,1964,SILVER,2
Switzerland,SUI,grenoble-1968,1968,BRONZE,4
Switzerland,SUI,mexico-city-1968,1968,BRONZE,4
Switzerland,SUI,grenoble-1968,1968,SILVER,2
Switzerland,SUI,mexico-city-1968,1968,SILVER,1
Switzerland,SUI,sapporo-1972,1972,BRONZE,3
Switzerland,SUI,sapporo-1972,1972,GOLD,4
Switzerland,SUI,munich-1972,1972,SILVER,3
Switzerland,SUI,sapporo-1972,1972,SILVER,3
Switzerland,SUI,innsbruck-1976,1976,BRONZE,1
Switzerland,SUI,montreal-1976,1976,BRONZE,2
Switzerland,SUI,innsbruck-1976,1976,GOLD,1
Switzerland,SUI,montreal-1976,1976,GOLD,1
Switzerland,SUI,innsbruck-1976,1976,SILVER,3
Switzerland,SUI,montreal-1976,1976,SILVER,1
Switzerland,SUI,lake-placid-1980,1980,BRONZE,3
Switzerland,SUI,lake-placid-1980,1980,GOLD,1
Switzerland,SUI,moscow-1980,1980,GOLD,2
Switzerland,SUI,lake-placid-1980,1980,SILVER,1
Switzerland,SUI,los-angeles-1984,1984,BRONZE,4
Switzerland,SUI,sarajevo-1984,1984,BRONZE,1
Switzerland,SUI,sarajevo-1984,1984,GOLD,2
Switzerland,SUI,los-angeles-1984,1984,SILVER,4
Switzerland,SUI,sarajevo-1984,1984,SILVER,2
Switzerland,SUI,calgary-1988,1988,BRONZE,5
Switzerland,SUI,seoul-1988,1988,BRONZE,2
Switzerland,SUI,calgary-1988,1988,GOLD,5
Switzerland,SUI,calgary-1988,1988,SILVER,5
Switzerland,SUI,seoul-1988,1988,SILVER,2
Switzerland,SUI,albertville-1992,1992,BRONZE,2
Switzerland,SUI,albertville-1992,1992,GOLD,1
Switzerland,SUI,barcelona-1992,1992,GOLD,1
Switzerland,SUI,lillehammer-1994,1994,BRONZE,2
Switzerland,SUI,lillehammer-1994,1994,GOLD,3
Switzerland,SUI,lillehammer-1994,1994,SILVER,4
Switzerland,SUI,atlanta-1996,1996,GOLD,4
Switzerland,SUI,atlanta-1996,1996,SILVER,3
Switzerland,SUI,nagano-1998,1998,BRONZE,3
Switzerland,SUI,nagano-1998,1998,GOLD,2
Switzerland,SUI,nagano-1998,1998,SILVER,2
Switzerland,SUI,sydney-2000,2000,BRONZE,2
Switzerland,SUI,sydney-2000,2000,GOLD,1
Switzerland,SUI,sydney-2000,2000,SILVER,6
Switzerland,SUI,salt-lake-city-2002,2002,BRONZE,6
Switzerland,SUI,salt-lake-city-2002,2002,GOLD,3
Switzerland,SUI,salt-lake-city-2002,2002,SILVER,2
Switzerland,SUI,athens-2004,2004,BRONZE,3
Switzerland,SUI,athens-2004,2004,GOLD,1
Switzerland,SUI,athens-2004,2004,SILVER,1
Switzerland,SUI,turin-2006,2006,BRONZE,5
Switzerland,SUI,turin-2006,2006,GOLD,5
Switzerland,SUI,turin-2006,2006,SILVER,4
Switzerland,SUI,beijing-2008,2008,BRONZE,3
Switzerland,SUI,beijing-2008,2008,GOLD,2
Switzerland,SUI,beijing-2008,2008,SILVER,1
Switzerland,SUI,vancouver-2010,2010,BRONZE,3
Switzerland,SUI,vancouver-2010,2010,GOLD,6
Switzerland,SUI,london-2012,2012,GOLD,2
Switzerland,SUI,london-2012,2012,SILVER,2
Switzerland,SUI,sochi-2014,2014,BRONZE,2
Switzerland,SUI,sochi-2014,2014,GOLD,7
Switzerland,SUI,sochi-2014,2014,SILVER,2
Switzerland,SUI,rio-2016,2016,BRONZE,2
Switzerland,SUI,rio-2016,2016,GOLD,3
Switzerland,SUI,rio-2016,2016,SILVER,2
Switzerland,SUI,pyeongchang-2018,2018,BRONZE,4
Switzerland,SUI,pyeongchang-2018,2018,GOLD,5
Switzerland,SUI,pyeongchang-2018,2018,SILVER,6
Switzerland,SUI,tokyo-2020,2020,BRONZE,6
Switzerland,SUI,tokyo-2020,2020,GOLD,3
Switzerland,SUI,tokyo-2020,2020,SILVER,4
Switzerland,SUI,beijing-2022,2022,BRONZE,5
Switzerland,SUI,beijing-2022,2022,GOLD,7
Switzerland,SUI,beijing-2022,2022,SILVER,2
Syrian Arab Republic,SYR,los-angeles-1984,1984,SILVER,1
Syrian Arab Republic,SYR,atlanta-1996,1996,GOLD,1
Syrian Arab Republic,SYR,athens-2004,2004,BRONZE,1
Syrian Arab Republic,SYR,tokyo-2020,2020,BRONZE,1
Tajikistan,TJK,beijing-2008,2008,BRONZE,1
Tajikistan,TJK,beijing-2008,2008,SILVER,1
Tajikistan,TJK,london-2012,2012,BRONZE,1
Tajikistan,TJK,rio-2016,2016,GOLD,1
Thailand,THA,montreal-1976,1976,BRONZE,1
Thailand,THA,los-angeles-1984,1984,SILVER,1
Thailand,THA,seoul-1988,1988,BRONZE,1
Thailand,THA,barcelona-1992,1992,BRONZE,1
Thailand,THA,atlanta-1996,1996,BRONZE,1
Thailand,THA,atlanta-1996,1996,GOLD,1
Thailand,THA,sydney-2000,2000,BRONZE,2
Thailand,THA,sydney-2000,2000,GOLD,1
Thailand,THA,athens-2004,2004,BRONZE,4
Thailand,THA,athens-2004,2004,GOLD,3
Thailand,THA,athens-2004,2004,SILVER,1
Thailand,THA,beijing-2008,2008,BRONZE,2
Thailand,THA,beijing-2008,2008,GOLD,2
Thailand,THA,beijing-2008,2008,SILVER,2
Thailand,THA,london-2012,2012,BRONZE,2
Thailand,THA,london-2012,2012,SILVER,2
Thailand,THA,rio-2016,2016,BRONZE,2
Thailand,THA,rio-2016,2016,GOLD,2
Thailand,THA,rio-2016,2016,SILVER,2
Thailand,THA,tokyo-2020,2020,BRONZE,1
Thailand,THA,tokyo-2020,2020,GOLD,1
The Former Yugoslav Republic of Macedonia,MKD,sydney-2000,2000,BRONZE,1
Togo,TOG,beijing-2008,2008,BRONZE,1
Tonga,TGA,atlanta-1996,1996,SILVER,1
Trinidad and Tobago,TTO,london-1948,1948,SILVER,1
Trinidad and Tobago,TTO,helsinki-1952,1952,BRONZE,2
Trinidad and Tobago,TTO,tokyo-1964,1964,BRONZE,2
Trinidad and Tobago,TTO,tokyo-1964,1964,SILVER,1
Trinidad and Tobago,TTO,montreal-1976,1976,GOLD,1
Trinidad and Tobago,TTO,atlanta-1996,1996,BRONZE,2
Trinidad and Tobago,TTO,sydney-2000,2000,BRONZE,1
Trinidad and Tobago,TTO,sydney-2000,2000,SILVER,1
Trinidad and Tobago,TTO,athens-2004,2004,BRONZE,1
Trinidad and Tobago,TTO,beijing-2008,2008,GOLD,1
Trinidad and Tobago,TTO,beijing-2008,2008,SILVER,1
Trinidad and Tobago,TTO,london-2012,2012,BRONZE,2
Trinidad and Tobago,TTO,london-2012,2012,GOLD,1
Trinidad and Tobago,TTO,london-2012,2012,SILVER,1
Trinidad and Tobago,TTO,rio-2016,2016,BRONZE,1
Tunisia,TUN,tokyo-1964,1964,BRONZE,1
Tunisia,TUN,tokyo-1964,1964,SILVER,1
Tunisia,TUN,mexico-city-1968,1968,BRONZE,1
Tunisia,TUN,mexico-city-1968,1968,GOLD,1
Tunisia,TUN,munich-1972,1972,SILVER,1
Tunisia,TUN,atlanta-1996,1996,BRONZE,1
Tunisia,TUN,beijing-2008,2008,GOLD,1
Tunisia,TUN,london-2012,2012,BRONZE,1
Tunisia,TUN,london-2012,2012,GOLD,2
Tunisia,TUN,rio-2016,2016,BRONZE,3
Tunisia,TUN,tokyo-2020,2020,GOLD,1
Tunisia,TUN,tokyo-2020,2020,SILVER,1
Turkey,TUR,berlin-1936,1936,BRONZE,1
Turkey,TUR,berlin-1936,1936,GOLD,1
Turkey,TUR,london-1948,1948,BRONZE,2
Turkey,TUR,london-1948,1948,GOLD,6
Turkey,TUR,london-1948,1948,SILVER,4
Turkey,TUR,helsinki-1952,1952,BRONZE,1
Turkey,TUR,helsinki-1952,1952,GOLD,2
Turkey,TUR,melbourne-1956,1956,BRONZE,2
Turkey,TUR,melbourne-1956,1956,GOLD,3
Turkey,TUR,melbourne-1956,1956,SILVER,2
Turkey,TUR,rome-1960,1960,GOLD,7
Turkey,TUR,rome-1960,1960,SILVER,2
Turkey,TUR,tokyo-1964,1964,BRONZE,1
Turkey,TUR,tokyo-1964,1964,GOLD,2
Turkey,TUR,tokyo-1964,1964,SILVER,3
Turkey,TUR,mexico-city-1968,1968,GOLD,2
Turkey,TUR,munich-1972,1972,SILVER,1
Turkey,TUR,los-angeles-1984,1984,BRONZE,3
Turkey,TUR,seoul-1988,1988,GOLD,1
Turkey,TUR,seoul-1988,1988,SILVER,1
Turkey,TUR,barcelona-1992,1992,BRONZE,2
Turkey,TUR,barcelona-1992,1992,GOLD,2
Turkey,TUR,barcelona-1992,1992,SILVER,2
Turkey,TUR,atlanta-1996,1996,BRONZE,1
Turkey,TUR,atlanta-1996,1996,GOLD,4
Turkey,TUR,atlanta-1996,1996,SILVER,1
Turkey,TUR,sydney-2000,2000,BRONZE,2
Turkey,TUR,sydney-2000,2000,GOLD,3
Turkey,TUR,athens-2004,2004,BRONZE,4
Turkey,TUR,athens-2004,2004,GOLD,3
Turkey,TUR,athens-2004,2004,SILVER,3
Turkey,TUR,beijing-2008,2008,BRONZE,3
Turkey,TUR,beijing-2008,2008,GOLD,1
Turkey,TUR,beijing-2008,2008,SILVER,1
Turkey,TUR,london-2012,2012,BRONZE,1
Turkey,TUR,london-2012,2012,GOLD,1
Turkey,TUR,london-2012,2012,SILVER,1
Turkey,TUR,rio-2016,2016,BRONZE,4
Turkey,TUR,rio-2016,2016,GOLD,1
Turkey,TUR,rio-2016,2016,SILVER,3
Turkey,TUR,tokyo-2020,2020,BRONZE,9
Turkey,TUR,tokyo-2020,2020,GOLD,2
Turkey,TUR,tokyo-2020,2020,SILVER,2
Turkmenistan,TKM,tokyo-2020,2020,SILVER,1
US Virgin Islands,ISV,seoul-1988,1988,SILVER,1
Uganda,UGA,mexico-city-1968,1968,BRONZE,1
Uganda,UGA,mexico-city-1968,1968,SILVER,1
Uganda,UGA,munich-1972,1972,GOLD,1
Uganda,UGA,munich-1972,1972,SILVER,1
Uganda,UGA,moscow-1980,1980,SILVER,1
Uganda,UGA,atlanta-1996,1996,BRONZE,1
Uganda,UGA,london-2012,2012,GOLD,1
Uganda,UGA,tokyo-2020,2020,BRONZE,1
Uganda,UGA,tokyo-2020,2020,GOLD,2
Uganda,UGA,tokyo-2020,2020,SILVER,1
Ukraine,UKR,lillehammer-1994,1994,BRONZE,1
Ukraine,UKR,lillehammer-1994,1994,GOLD,1
Ukraine,UKR,atlanta-1996,1996,BRONZE,12
Ukraine,UKR,atlanta-1996,1996,GOLD,9
Ukraine,UKR,atlanta-1996,1996,SILVER,2
Ukraine,UKR,nagano-1998,1998,SILVER,1
Ukraine,UKR,sydney-2000,2000,BRONZE,10
Ukraine,UKR,sydney-2000,2000,GOLD,3
Ukraine,UKR,sydney-2000,2000,SILVER,10
Ukraine,UKR,athens-2004,2004,BRONZE,9
Ukraine,UKR,athens-2004,2004,GOLD,8
Ukraine,UKR,athens-2004,2004,SILVER,5
Ukraine,UKR,turin-2006,2006,BRONZE,2
Ukraine,UKR,beijing-2008,2008,BRONZE,11
Ukraine,UKR,beijing-2008,2008,GOLD,7
Ukraine,UKR,beijing-2008,2008,SILVER,4
Ukraine,UKR,london-2012,2012,BRONZE,10
Ukraine,UKR,london-2012,2012,GOLD,5
Ukraine,UKR,london-2012,2012,SILVER,4
Ukraine,UKR,sochi-2014,2014,BRONZE,1
Ukraine,UKR,sochi-2014,2014,GOLD,1
Ukraine,UKR,rio-2016,2016,BRONZE,4
Ukraine,UKR,rio-2016,2016,GOLD,2
Ukraine,UKR,rio-2016,2016,SILVER,5
Ukraine,UKR,pyeongchang-2018,2018,GOLD,1
Ukraine,UKR,tokyo-2020,2020,BRONZE,12
Ukraine,UKR,tokyo-2020,2020,GOLD,1
Ukraine,UKR,tokyo-2020,2020,SILVER,6
Ukraine,UKR,beijing-2022,2022,SILVER,1
Unified Team,EUN,albertville-1992,1992,BRONZE,8
Unified Team,EUN,barcelona-1992,1992,BRONZE,29
Unified Team,EUN,albertville-1992,1992,GOLD,9
Unified Team,EUN,barcelona-1992,1992,GOLD,45
Unified Team,EUN,albertville-1992,1992,SILVER,6
Unified Team,EUN,barcelona-1992,1992,SILVER,38
United Arab Emirates,UAE,athens-2004,2004,GOLD,1
United Arab Emirates,UAE,rio-2016,2016,BRONZE,1
United Arab Republic,UAR,rome-1960,1960,BRONZE,1
United Arab Republic,UAR,rome-1960,1960,SILVER,1
United Republic of Tanzania,TAN,moscow-1980,1980,SILVER,2
United States of America,USA,athens-1896,1896,BRONZE,2
United States of America,USA,athens-1896,1896,GOLD,11
United States of America,USA,athens-1896,1896,SILVER,7
United States of America,USA,paris-1900,1900,BRONZE,15
United States of America,USA,paris-1900,1900,GOLD,19
United States of America,USA,paris-1900,1900,SILVER,14
United States of America,USA,st-louis-1904,1904,BRONZE,77
United States of America,USA,st-louis-1904,1904,GOLD,76
United States of America,USA,st-louis-1904,1904,SILVER,78
United States of America,USA,london-1908,1908,BRONZE,12
United States of America,USA,london-1908,1908,GOLD,23
United States of America,USA,london-1908,1908,SILVER,12
United States of America,USA,stockholm-1912,1912,BRONZE,19
United States of America,USA,stockholm-1912,1912,GOLD,25
United States of America,USA,stockholm-1912,1912,SILVER,19
United States of America,USA,antwerp-1920,1920,BRONZE,27
United States of America,USA,antwerp-1920,1920,GOLD,41
United States of America,USA,antwerp-1920,1920,SILVER,27
United States of America,USA,chamonix-1924,1924,BRONZE,1
United States of America,USA,paris-1924,1924,BRONZE,27
United States of America,USA,chamonix-1924,1924,GOLD,1
United States of America,USA,paris-1924,1924,GOLD,45
United States of America,USA,chamonix-1924,1924,SILVER,2
United States of America,USA,paris-1924,1924,SILVER,27
United States of America,USA,amsterdam-1928,1928,BRONZE,16
United States of America,USA,st-moritz-1928,1928,BRONZE,2
United States of America,USA,amsterdam-1928,1928,GOLD,22
United States of America,USA,st-moritz-1928,1928,GOLD,2
United States of America,USA,amsterdam-1928,1928,SILVER,18
United States of America,USA,st-moritz-1928,1928,SILVER,2
United States of America,USA,lake-placid-1932,1932,BRONZE,2
United States of America,USA,los-angeles-1932,1932,BRONZE,30
United States of America,USA,lake-placid-1932,1932,GOLD,6
United States of America,USA,los-angeles-1932,1932,GOLD,41
United States of America,USA,lake-placid-1932,1932,SILVER,4
United States of America,USA,los-angeles-1932,1932,SILVER,32
United States of America,USA,berlin-1936,1936,BRONZE,11
United States of America,USA,garmisch-partenkirchen-1936,1936,BRONZE,3
United States of America,USA,berlin-1936,1936,GOLD,24
United States of America,USA,garmisch-partenkirchen-1936,1936,GOLD,1
United States of America,USA,berlin-1936,1936,SILVER,20
United States of America,USA,london-1948,1948,BRONZE,19
United States of America,USA,st-moritz-1948,1948,BRONZE,2
United States of America,USA,london-1948,1948,GOLD,38
United States of America,USA,st-moritz-1948,1948,GOLD,3
United States of America,USA,london-1948,1948,SILVER,27
United States of America,USA,st-moritz-1948,1948,SILVER,4
United States of America,USA,helsinki-1952,1952,BRONZE,17
United States of America,USA,oslo-1952,1952,BRONZE,1
United States of America,USA,helsinki-1952,1952,GOLD,39
United States of America,USA,oslo-1952,1952,GOLD,4
United States of America,USA,helsinki-1952,1952,SILVER,19
United States of America,USA,oslo-1952,1952,SILVER,6
United States of America,USA,cortina-d-ampezzo-1956,1956,BRONZE,2
United States of America,USA,melbourne-1956,1956,BRONZE,17
United States of America,USA,cortina-d-ampezzo-1956,1956,GOLD,2
United States of America,USA,melbourne-1956,1956,GOLD,32
United States of America,USA,cortina-d-ampezzo-1956,1956,SILVER,3
United States of America,USA,melbourne-1956,1956,SILVER,25
United States of America,USA,rome-1960,1960,BRONZE,16
United States of America,USA,squaw-valley-1960,1960,BRONZE,3
United States of America,USA,rome-1960,1960,GOLD,34
United States of America,USA,squaw-valley-1960,1960,GOLD,3
United States of America,USA,rome-1960,1960,SILVER,21
United States of America,USA,squaw-valley-1960,1960,SILVER,4
United States of America,USA,innsbruck-1964,1964,BRONZE,4
United States of America,USA,tokyo-1964,1964,BRONZE,28
United States of America,USA,innsbruck-1964,1964,GOLD,1
United States of America,USA,tokyo-1964,1964,GOLD,36
United States of America,USA,innsbruck-1964,1964,SILVER,2
United States of America,USA,tokyo-1964,1964,SILVER,26
United States of America,USA,grenoble-1968,1968,BRONZE,1
United States of America,USA,mexico-city-1968,1968,BRONZE,34
United States of America,USA,grenoble-1968,1968,GOLD,1
United States of America,USA,mexico-city-1968,1968,GOLD,45
United States of America,USA,grenoble-1968,1968,SILVER,5
United States of America,USA,mexico-city-1968,1968,SILVER,28
United States of America,USA,munich-1972,1972,BRONZE,30
United States of America,USA,sapporo-1972,1972,BRONZE,3
United States of America,USA,munich-1972,1972,GOLD,33
United States of America,USA,sapporo-1972,1972,GOLD,3
United States of America,USA,munich-1972,1972,SILVER,31
United States of America,USA,sapporo-1972,1972,SILVER,2
United States of America,USA,innsbruck-1976,1976,BRONZE,4
United States of America,USA,montreal-1976,1976,BRONZE,25
United States of America,USA,innsbruck-1976,1976,GOLD,3
United States of America,USA,montreal-1976,1976,GOLD,34
United States of America,USA,innsbruck-1976,1976,SILVER,3
United States of America,USA,montreal-1976,1976,SILVER,35
United States of America,USA,lake-placid-1980,1980,BRONZE,2
United States of America,USA,lake-placid-1980,1980,GOLD,6
United States of America,USA,lake-placid-1980,1980,SILVER,4
United States of America,USA,los-angeles-1984,1984,BRONZE,30
United States of America,USA,los-angeles-1984,1984,GOLD,83
United States of America,USA,sarajevo-1984,1984,GOLD,4
United States of America,USA,los-angeles-1984,1984,SILVER,61
United States of America,USA,sarajevo-1984,1984,SILVER,4
United States of America,USA,calgary-1988,1988,BRONZE,3
United States of America,USA,seoul-1988,1988,BRONZE,27
United States of America,USA,calgary-1988,1988,GOLD,2
United States of America,USA,seoul-1988,1988,GOLD,36
United States of America,USA,calgary-1988,1988,SILVER,1
United States of America,USA,seoul-1988,1988,SILVER,31
United States of America,USA,albertville-1992,1992,BRONZE,2
United States of America,USA,barcelona-1992,1992,BRONZE,37
United States of America,USA,albertville-1992,1992,GOLD,5
United States of America,USA,barcelona-1992,1992,GOLD,37
United States of America,USA,albertville-1992,1992,SILVER,4
United States of America,USA,barcelona-1992,1992,SILVER,34
United States of America,USA,lillehammer-1994,1994,BRONZE,2
United States of America,USA,lillehammer-1994,1994,GOLD,6
United States of America,USA,lillehammer-1994,1994,SILVER,5
United States of America,USA,atlanta-1996,1996,BRONZE,25
United States of America,USA,atlanta-1996,1996,GOLD,44
United States of America,USA,atlanta-1996,1996,SILVER,32
United States of America,USA,nagano-1998,1998,BRONZE,4
United States of America,USA,nagano-1998,1998,GOLD,6
United States of America,USA,nagano-1998,1998,SILVER,3
United States of America,USA,sydney-2000,2000,BRONZE,32
United States of America,USA,sydney-2000,2000,GOLD,37
United States of America,USA,sydney-2000,2000,SILVER,24
United States of America,USA,salt-lake-city-2002,2002,BRONZE,11
United States of America,USA,salt-lake-city-2002,2002,GOLD,10
United States of America,USA,salt-lake-city-2002,2002,SILVER,13
United States of America,USA,athens-2004,2004,BRONZE,26
United States of America,USA,athens-2004,2004,GOLD,36
United States of America,USA,athens-2004,2004,SILVER,39
United States of America,USA,turin-2006,2006,BRONZE,7
United States of America,USA,turin-2006,2006,GOLD,9
United States of America,USA,turin-2006,2006,SILVER,9
United States of America,USA,beijing-2008,2008,BRONZE,37
United States of America,USA,beijing-2008,2008,GOLD,36
United States of America,USA,beijing-2008,2008,SILVER,39
United States of America,USA,vancouver-2010,2010,BRONZE,13
United States of America,USA,vancouver-2010,2010,GOLD,9
United States of America,USA,vancouver-2010,2010,SILVER,15
United States of America,USA,london-2012,2012,BRONZE,30
United States of America,USA,london-2012,2012,GOLD,46
United States of America,USA,london-2012,2012,SILVER,28
United States of America,USA,sochi-2014,2014,BRONZE,10
United States of America,USA,sochi-2014,2014,GOLD,9
United States of America,USA,sochi-2014,2014,SILVER,9
